state,file_week_end,initial_claims,claim_week_end,continued_claims,covered_employment,unemployment_rate
New Hampshire,10/19/2019,350,10/12/2019,"2,676","652,934",0.41
New Hampshire,10/26/2019,486,10/19/2019,"2,708","652,934",0.41
New Hampshire,11/2/2019,483,10/26/2019,"2,795","652,934",0.43
New Hampshire,11/9/2019,510,11/2/2019,"2,889","652,934",0.44
New Hampshire,11/16/2019,453,11/9/2019,"2,953","652,934",0.45
New Hampshire,11/23/2019,571,11/16/2019,"3,005","652,934",0.46
New Hampshire,11/30/2019,491,11/23/2019,"3,072","652,934",0.47
New Hampshire,12/7/2019,698,11/30/2019,"3,253","652,934",0.5
New Hampshire,12/14/2019,665,12/7/2019,"3,485","652,934",0.53
New Hampshire,12/21/2019,656,12/14/2019,"3,533","652,934",0.54
New Hampshire,12/28/2019,"1,123",12/21/2019,"3,654","652,934",0.56
New Hampshire,1/4/2020,690,12/28/2019,"4,468","652,934",0.68
New Hampshire,1/11/2020,722,1/4/2020,"4,575","654,468",0.7
New Hampshire,1/18/2020,613,1/11/2020,"4,215","654,468",0.64
New Hampshire,1/25/2020,577,1/18/2020,"4,202","654,468",0.64
New Hampshire,2/1/2020,456,1/25/2020,"4,033","654,468",0.62
New Hampshire,2/8/2020,507,2/1/2020,"4,050","654,468",0.62
New Hampshire,2/15/2020,424,2/8/2020,"4,015","654,468",0.61
New Hampshire,2/22/2020,444,2/15/2020,"3,936","654,468",0.6
New Hampshire,2/29/2020,894,2/22/2020,"4,048","654,468",0.62
New Hampshire,3/7/2020,495,2/29/2020,"4,475","654,468",0.68
New Hampshire,3/14/2020,642,3/7/2020,"3,909","654,468",0.6
New Hampshire,3/21/2020,"29,379",3/14/2020,"4,024","654,468",0.61
New Hampshire,3/28/2020,"31,378",3/21/2020,"27,321","654,468",4.17
New Hampshire,4/4/2020,"39,202",3/28/2020,"52,166","654,468",7.97
New Hampshire,4/11/2020,"25,273",4/4/2020,"79,979","649,845",12.31
New Hampshire,4/18/2020,"20,414",4/11/2020,"93,783","649,845",14.43
New Hampshire,4/25/2020,"15,001",4/18/2020,"106,841","649,845",16.44
New Hampshire,5/2/2020,"12,475",4/25/2020,"115,580","649,845",17.79
New Hampshire,5/9/2020,"10,016",5/2/2020,"116,768","649,845",17.97
New Hampshire,5/16/2020,"8,794",5/9/2020,"114,450","649,845",17.61
New Hampshire,5/23/2020,"7,266",5/16/2020,"109,184","649,845",16.8
New Hampshire,5/30/2020,"6,127",5/23/2020,"100,769","649,845",15.51
New Hampshire,6/6/2020,"6,303",5/30/2020,"102,189","649,845",15.73
New Hampshire,6/13/2020,"6,431",6/6/2020,"98,440","649,845",15.15
New Hampshire,6/20/2020,"5,413",6/13/2020,"92,776","649,845",14.28
New Hampshire,6/27/2020,"5,163",6/20/2020,"86,586","649,845",13.32
New Hampshire,7/4/2020,"5,776",6/27/2020,"74,476","649,845",11.46
New Hampshire,7/11/2020,"2,930",7/4/2020,"72,523","657,391",11.03
New Hampshire,7/18/2020,"3,519",7/11/2020,"71,824","657,391",10.93
New Hampshire,7/25/2020,"3,276",7/18/2020,"66,396","657,391",10.1
New Hampshire,8/1/2020,"2,651",7/25/2020,"61,496","657,391",9.35
New Hampshire,8/8/2020,"2,724",8/1/2020,"55,239","657,391",8.4
New Hampshire,8/15/2020,"2,832",8/8/2020,"49,836","657,391",7.58
New Hampshire,8/22/2020,"2,578",8/15/2020,"47,758","657,391",7.26
New Hampshire,8/29/2020,"2,501",8/22/2020,"44,578","657,391",6.78
New Hampshire,9/5/2020,"2,482",8/29/2020,"42,956","657,391",6.53
New Hampshire,9/12/2020,"2,276",9/5/2020,"39,938","657,391",6.08
New Jersey,1/2/2016,"19,836",12/26/2015,"112,157","3,804,963",2.95
New Jersey,1/9/2016,"19,138",1/2/2016,"132,895","3,815,989",3.48
New Jersey,1/16/2016,"14,047",1/9/2016,"120,945","3,815,989",3.17
New Jersey,1/23/2016,"9,936",1/16/2016,"121,620","3,815,989",3.19
New Jersey,1/30/2016,"12,065",1/23/2016,"125,818","3,815,989",3.3
New Jersey,2/6/2016,"10,674",1/30/2016,"129,377","3,815,989",3.39
New Jersey,2/13/2016,"9,473",2/6/2016,"128,564","3,815,989",3.37
New Jersey,2/20/2016,"9,171",2/13/2016,"127,128","3,815,989",3.33
New Jersey,2/27/2016,"9,059",2/20/2016,"128,337","3,815,989",3.36
New Jersey,3/5/2016,"9,135",2/27/2016,"125,559","3,815,989",3.29
New Jersey,3/12/2016,"8,056",3/5/2016,"121,735","3,815,100",3.19
New Jersey,3/19/2016,"7,935",3/12/2016,"117,879","3,815,100",3.09
New Jersey,3/26/2016,"9,392",3/19/2016,"113,174","3,815,100",2.97
New Jersey,4/2/2016,"13,228",3/26/2016,"111,877","3,815,100",2.93
New Jersey,4/9/2016,"10,619",4/2/2016,"112,654","3,828,323",2.94
New Jersey,4/16/2016,"9,763",4/9/2016,"102,509","3,828,323",2.68
New Jersey,4/23/2016,"8,475",4/16/2016,"99,552","3,828,323",2.6
New Jersey,4/30/2016,"9,191",4/23/2016,"95,171","3,828,199",2.49
New Jersey,5/7/2016,"9,084",4/30/2016,"93,600","3,828,199",2.45
New Jersey,5/14/2016,"9,034",5/7/2016,"92,248","3,828,199",2.41
New Jersey,5/21/2016,"8,233",5/14/2016,"91,440","3,828,199",2.39
New Jersey,5/28/2016,"8,664",5/21/2016,"89,202","3,828,199",2.33
New Jersey,6/4/2016,"7,450",5/28/2016,"86,950","3,828,199",2.27
New Jersey,6/11/2016,"8,229",6/4/2016,"87,633","3,828,199",2.29
New Jersey,6/18/2016,"11,439",6/11/2016,"85,149","3,828,199",2.22
New Jersey,6/25/2016,"18,154",6/18/2016,"86,692","3,828,199",2.26
New Jersey,7/2/2016,"16,295",6/25/2016,"92,645","3,828,199",2.42
New Jersey,7/9/2016,"10,830",7/2/2016,"100,689","3,844,279",2.62
New Jersey,7/16/2016,"9,493",7/9/2016,"107,046","3,844,279",2.78
New Jersey,7/23/2016,"8,470",7/16/2016,"104,984","3,844,279",2.73
New Jersey,7/30/2016,"8,439",7/23/2016,"105,299","3,844,279",2.74
New Jersey,8/6/2016,"9,158",7/30/2016,"105,115","3,844,279",2.73
New Jersey,8/13/2016,"8,713",8/6/2016,"104,728","3,844,279",2.72
New Jersey,8/20/2016,"8,831",8/13/2016,"105,796","3,844,279",2.75
New Jersey,8/27/2016,"8,209",8/20/2016,"105,516","3,844,279",2.74
New Jersey,9/3/2016,"8,332",8/27/2016,"105,892","3,844,279",2.75
New Jersey,9/10/2016,"7,188",9/3/2016,"101,272","3,844,279",2.63
New Jersey,9/17/2016,"8,853",9/10/2016,"90,212","3,844,279",2.35
New Jersey,9/24/2016,"7,943",9/17/2016,"83,124","3,844,279",2.16
New Jersey,10/1/2016,"8,125",9/24/2016,"82,165","3,844,279",2.14
New Jersey,10/8/2016,"9,588",10/1/2016,"81,760","3,863,005",2.12
New Jersey,10/15/2016,"9,064",10/8/2016,"81,476","3,861,568",2.11
New Jersey,10/22/2016,"9,324",10/15/2016,"84,515","3,861,568",2.19
New Jersey,10/29/2016,"8,830",10/22/2016,"84,749","3,861,568",2.19
New Jersey,11/5/2016,"10,262",10/29/2016,"86,037","3,861,568",2.23
New Jersey,11/12/2016,"10,076",11/5/2016,"85,576","3,861,568",2.22
New Jersey,11/19/2016,"11,023",11/12/2016,"92,313","3,861,568",2.39
New Jersey,11/26/2016,"9,813",11/19/2016,"85,431","3,861,568",2.21
New Jersey,12/3/2016,"12,284",11/26/2016,"96,758","3,861,568",2.51
New Jersey,12/10/2016,"11,183",12/3/2016,"93,722","3,861,568",2.43
New Jersey,12/17/2016,"12,563",12/10/2016,"95,869","3,861,568",2.48
New Jersey,12/24/2016,"15,151",12/17/2016,"97,621","3,861,568",2.53
New Jersey,12/31/2016,"23,373",12/24/2016,"101,845","3,861,568",2.64
New Jersey,1/7/2017,"19,001",12/31/2016,"121,220","3,861,568",3.14
New Jersey,1/14/2017,"14,428",1/7/2017,"118,310","3,877,044",3.05
New Jersey,1/21/2017,"10,629",1/14/2017,"117,467","3,877,044",3.03
New Jersey,1/28/2017,"10,326",1/21/2017,"120,069","3,877,044",3.1
New Jersey,2/4/2017,"11,135",1/28/2017,"120,625","3,877,044",3.11
New Jersey,2/11/2017,"8,834",2/4/2017,"119,277","3,877,044",3.08
New Jersey,2/18/2017,"10,057",2/11/2017,"123,051","3,877,044",3.17
New Jersey,2/25/2017,"8,833",2/18/2017,"119,887","3,877,044",3.09
New Jersey,3/4/2017,"8,761",2/25/2017,"121,426","3,877,044",3.13
New Jersey,3/11/2017,"8,277",3/4/2017,"116,867","3,877,207",3.01
New Jersey,3/18/2017,"9,296",3/11/2017,"113,619","3,877,207",2.93
New Jersey,3/25/2017,"8,679",3/18/2017,"117,135","3,877,207",3.02
New Jersey,4/1/2017,"8,213",3/25/2017,"112,392","3,877,207",2.9
New Jersey,4/8/2017,"9,095",4/1/2017,"107,510","3,892,878",2.76
New Jersey,4/15/2017,"12,193",4/8/2017,"99,185","3,892,878",2.55
New Jersey,4/22/2017,"12,392",4/15/2017,"101,416","3,892,878",2.61
New Jersey,4/29/2017,"8,323",4/22/2017,"97,390","3,892,878",2.5
New Jersey,5/6/2017,"8,404",4/29/2017,"89,945","3,892,878",2.31
New Jersey,5/13/2017,"8,224",5/6/2017,"86,451","3,892,878",2.22
New Jersey,5/20/2017,"7,824",5/13/2017,"84,914","3,892,891",2.18
New Jersey,5/27/2017,"8,058",5/20/2017,"84,889","3,892,891",2.18
New Jersey,6/3/2017,"7,488",5/27/2017,"84,207","3,892,891",2.16
New Jersey,6/10/2017,"8,022",6/3/2017,"85,052","3,892,891",2.18
New Jersey,6/17/2017,"9,454",6/10/2017,"83,394","3,892,891",2.14
New Jersey,6/24/2017,"16,664",6/17/2017,"83,446","3,892,891",2.14
New Jersey,7/1/2017,"16,458",6/24/2017,"89,698","3,892,891",2.3
New Jersey,7/8/2017,"14,620",7/1/2017,"96,666","3,906,654",2.47
New Jersey,7/15/2017,"10,697",7/8/2017,"106,160","3,906,654",2.72
New Jersey,7/22/2017,"9,375",7/15/2017,"106,024","3,906,654",2.71
New Jersey,7/29/2017,"8,369",7/22/2017,"105,215","3,906,654",2.69
New Jersey,8/5/2017,"9,145",7/29/2017,"104,799","3,906,654",2.68
New Jersey,8/12/2017,"8,369",8/5/2017,"103,957","3,906,654",2.66
New Jersey,8/19/2017,"8,556",8/12/2017,"103,673","3,906,654",2.65
New Jersey,8/26/2017,"7,859",8/19/2017,"103,184","3,920,826",2.63
New Jersey,9/2/2017,"7,807",8/26/2017,"103,886","3,920,826",2.65
New Jersey,9/9/2017,"7,455",9/2/2017,"99,999","3,920,826",2.55
New Jersey,9/16/2017,"7,766",9/9/2017,"91,320","3,920,826",2.33
New Jersey,9/23/2017,"7,723",9/16/2017,"81,298","3,920,826",2.07
New Jersey,9/30/2017,"7,397",9/23/2017,"80,391","3,920,826",2.05
New Jersey,10/7/2017,"8,483",9/30/2017,"78,915","3,920,826",2.01
New Jersey,10/14/2017,"8,010",10/7/2017,"77,189","3,920,147",1.97
New Jersey,10/21/2017,"8,666",10/14/2017,"80,071","3,920,147",2.04
New Jersey,10/28/2017,"8,564",10/21/2017,"80,949","3,920,147",2.06
New Jersey,11/4/2017,"9,415",10/28/2017,"80,833","3,920,147",2.06
New Jersey,11/11/2017,"10,491",11/4/2017,"78,814","3,920,147",2.01
New Jersey,11/18/2017,"10,813",11/11/2017,"87,934","3,920,147",2.24
New Jersey,11/25/2017,"10,619",11/18/2017,"82,561","3,920,147",2.11
New Jersey,12/2/2017,"11,089",11/25/2017,"93,440","3,920,147",2.38
New Jersey,12/9/2017,"10,924",12/2/2017,"89,537","3,920,147",2.28
New Jersey,12/16/2017,"11,818",12/9/2017,"91,580","3,920,147",2.34
New Jersey,12/23/2017,"14,904",12/16/2017,"95,173","3,920,147",2.43
New Jersey,12/30/2017,"24,411",12/23/2017,"96,337","3,920,147",2.46
New Jersey,1/6/2018,"16,190",12/30/2017,"113,263","3,920,147",2.89
New Jersey,1/13/2018,"15,040",1/6/2018,"121,653","3,934,397",3.09
New Jersey,1/20/2018,"10,806",1/13/2018,"116,061","3,934,397",2.95
New Jersey,1/27/2018,"8,981",1/20/2018,"118,337","3,934,397",3.01
New Jersey,2/3/2018,"8,863",1/27/2018,"117,895","3,934,397",3
New Jersey,2/10/2018,"9,049",2/3/2018,"118,209","3,934,397",3
New Jersey,2/17/2018,"9,382",2/10/2018,"116,575","3,934,397",2.96
New Jersey,2/24/2018,"7,908",2/17/2018,"113,829","3,934,397",2.89
New Jersey,3/3/2018,"8,712",2/24/2018,"116,906","3,934,397",2.97
New Jersey,3/10/2018,"8,270",3/3/2018,"110,371","3,934,232",2.81
New Jersey,3/17/2018,"8,917",3/10/2018,"112,190","3,934,232",2.85
New Jersey,3/24/2018,"7,245",3/17/2018,"107,628","3,934,232",2.74
New Jersey,3/31/2018,"9,326",3/24/2018,"106,898","3,934,232",2.72
New Jersey,4/7/2018,"14,893",3/31/2018,"102,631","3,934,232",2.61
New Jersey,4/14/2018,"8,991",4/7/2018,"105,335","3,945,632",2.67
New Jersey,4/21/2018,"7,205",4/14/2018,"93,464","3,945,632",2.37
New Jersey,4/28/2018,"7,098",4/21/2018,"87,731","3,945,632",2.22
New Jersey,5/5/2018,"7,298",4/28/2018,"84,191","3,945,089",2.13
New Jersey,5/12/2018,"7,292",5/5/2018,"81,476","3,945,089",2.07
New Jersey,5/19/2018,"8,418",5/12/2018,"79,547","3,945,089",2.02
New Jersey,5/26/2018,"7,785",5/19/2018,"79,863","3,945,089",2.02
New Jersey,6/2/2018,"6,107",5/26/2018,"79,626","3,945,089",2.02
New Jersey,6/9/2018,"7,705",6/2/2018,"79,862","3,957,083",2.02
New Jersey,6/16/2018,"7,648",6/9/2018,"78,509","3,957,083",1.98
New Jersey,6/23/2018,"13,084",6/16/2018,"78,034","3,957,083",1.97
New Jersey,6/30/2018,"17,448",6/23/2018,"80,685","3,957,083",2.04
New Jersey,7/7/2018,"13,924",6/30/2018,"87,635","3,957,083",2.21
New Jersey,7/14/2018,"9,172",7/7/2018,"99,656","3,957,190",2.52
New Jersey,7/21/2018,"8,254",7/14/2018,"99,334","3,957,190",2.51
New Jersey,7/28/2018,"7,619",7/21/2018,"100,055","3,957,190",2.53
New Jersey,8/4/2018,"8,198",7/28/2018,"98,169","3,957,190",2.48
New Jersey,8/11/2018,"7,811",8/4/2018,"97,770","3,957,190",2.47
New Jersey,8/18/2018,"8,276",8/11/2018,"97,886","3,968,853",2.47
New Jersey,8/25/2018,"7,371",8/18/2018,"97,836","3,968,853",2.47
New Jersey,9/1/2018,"7,106",8/25/2018,"97,347","3,968,853",2.45
New Jersey,9/8/2018,"6,512",9/1/2018,"94,594","3,968,853",2.38
New Jersey,9/15/2018,"8,000",9/8/2018,"85,659","3,968,853",2.16
New Jersey,9/22/2018,"7,122",9/15/2018,"76,422","3,968,853",1.93
New Jersey,9/29/2018,"6,907",9/22/2018,"74,133","3,968,853",1.87
New Jersey,10/6/2018,"7,904",9/29/2018,"74,067","3,968,853",1.87
New Jersey,10/13/2018,"7,245",10/6/2018,"71,966","3,968,853",1.81
New Jersey,10/20/2018,"8,081",10/13/2018,"73,634","3,967,985",1.86
New Jersey,10/27/2018,"7,763",10/20/2018,"74,017","3,967,985",1.87
New Jersey,11/3/2018,"8,504",10/27/2018,"74,718","3,967,985",1.88
New Jersey,11/10/2018,"11,420",11/3/2018,"74,345","3,967,985",1.87
New Jersey,11/17/2018,"9,073",11/10/2018,"80,412","3,967,985",2.03
New Jersey,11/24/2018,"9,560",11/17/2018,"76,974","3,967,985",1.94
New Jersey,12/1/2018,"10,211",11/24/2018,"85,596","3,967,985",2.16
New Jersey,12/8/2018,"10,220",12/1/2018,"81,714","3,967,985",2.06
New Jersey,12/15/2018,"9,639",12/8/2018,"82,272","3,967,985",2.07
New Jersey,12/22/2018,"15,887",12/15/2018,"86,548","3,967,985",2.18
New Jersey,12/29/2018,"23,732",12/22/2018,"87,417","3,967,985",2.2
New Jersey,1/5/2019,"15,716",12/29/2018,"108,647","3,967,985",2.74
New Jersey,1/12/2019,"14,167",1/5/2019,"110,669","3,977,393",2.78
New Jersey,1/19/2019,"10,190",1/12/2019,"106,096","3,977,393",2.67
New Jersey,1/26/2019,"11,130",1/19/2019,"108,219","3,977,393",2.72
New Jersey,2/2/2019,"9,903",1/26/2019,"111,749","3,977,393",2.81
New Jersey,2/9/2019,"9,758",2/2/2019,"111,536","3,977,393",2.8
New Jersey,2/16/2019,"8,841",2/9/2019,"108,663","3,977,393",2.73
New Jersey,2/23/2019,"8,512",2/16/2019,"110,184","3,977,393",2.77
New Jersey,3/2/2019,"8,155",2/23/2019,"112,183","3,977,393",2.82
New Jersey,3/9/2019,"7,990",3/2/2019,"109,482","3,977,393",2.75
New Jersey,3/16/2019,"7,853",3/9/2019,"107,328","3,977,393",2.7
New Jersey,3/23/2019,"7,485",3/16/2019,"104,241","3,977,211",2.62
New Jersey,3/30/2019,"6,894",3/23/2019,"100,024","3,977,211",2.51
New Jersey,4/6/2019,"7,707",3/30/2019,"95,817","3,977,211",2.41
New Jersey,4/13/2019,"7,641",4/6/2019,"88,763","3,986,641",2.23
New Jersey,4/20/2019,"10,737",4/13/2019,"84,194","3,986,641",2.11
New Jersey,4/27/2019,"13,778",4/20/2019,"85,786","3,986,641",2.15
New Jersey,5/4/2019,"7,539",4/27/2019,"89,666","3,986,641",2.25
New Jersey,5/11/2019,"7,672",5/4/2019,"78,725","3,986,579",1.97
New Jersey,5/18/2019,"7,054",5/11/2019,"76,577","3,986,579",1.92
New Jersey,5/25/2019,"7,928",5/18/2019,"75,820","3,986,579",1.9
New Jersey,6/1/2019,"6,230",5/25/2019,"75,880","3,986,579",1.9
New Jersey,6/8/2019,"8,217",6/1/2019,"76,710","3,986,579",1.92
New Jersey,6/15/2019,"8,064",6/8/2019,"75,278","3,986,579",1.89
New Jersey,6/22/2019,"13,644",6/15/2019,"75,852","3,986,579",1.9
New Jersey,6/29/2019,"18,558",6/22/2019,"80,090","3,986,579",2.01
New Jersey,7/6/2019,"12,612",6/29/2019,"87,044","3,986,579",2.18
New Jersey,7/13/2019,"8,910",7/6/2019,"98,783","3,995,886",2.47
New Jersey,7/20/2019,"8,070",7/13/2019,"97,560","3,995,886",2.44
New Jersey,7/27/2019,"7,265",7/20/2019,"96,801","3,995,886",2.42
New Jersey,8/3/2019,"8,205",7/27/2019,"95,886","3,995,886",2.4
New Jersey,8/10/2019,"8,224",8/3/2019,"95,093","3,995,886",2.38
New Jersey,8/17/2019,"7,541",8/10/2019,"94,922","3,995,886",2.38
New Jersey,8/24/2019,"7,746",8/17/2019,"95,509","3,995,886",2.39
New Jersey,8/31/2019,"7,103",8/24/2019,"94,789","3,995,886",2.37
New Jersey,9/7/2019,"6,658",8/31/2019,"92,978","3,995,886",2.33
New Jersey,9/14/2019,"7,455",9/7/2019,"83,934","3,995,886",2.1
New Jersey,9/21/2019,"6,718",9/14/2019,"73,417","3,995,886",1.84
New Jersey,9/28/2019,"6,699",9/21/2019,"72,053","3,995,886",1.8
New Jersey,10/5/2019,"7,721",9/28/2019,"71,660","3,995,886",1.79
New Jersey,10/12/2019,"7,706",10/5/2019,"71,529","3,995,886",1.79
New Jersey,10/19/2019,"7,482",10/12/2019,"71,216","4,007,202",1.78
New Jersey,10/26/2019,"7,990",10/19/2019,"72,947","4,007,202",1.82
New Jersey,11/2/2019,"7,550",10/26/2019,"72,909","4,007,202",1.82
New Jersey,11/9/2019,"12,747",11/2/2019,"75,018","4,007,202",1.87
New Jersey,11/16/2019,"8,978",11/9/2019,"78,801","4,007,202",1.97
New Jersey,11/23/2019,"9,523",11/16/2019,"79,682","4,007,202",1.99
New Jersey,11/30/2019,"9,149",11/23/2019,"78,017","4,007,202",1.95
New Jersey,12/7/2019,"12,463",11/30/2019,"87,903","4,007,202",2.19
New Jersey,12/14/2019,"10,806",12/7/2019,"85,764","4,007,202",2.14
New Jersey,12/21/2019,"13,001",12/14/2019,"89,206","4,007,202",2.23
New Jersey,12/28/2019,"22,855",12/21/2019,"89,248","4,007,202",2.23
New Jersey,1/4/2020,"15,325",12/28/2019,"111,335","4,007,202",2.78
New Jersey,1/11/2020,"13,469",1/4/2020,"120,461","4,015,146",3
New Jersey,1/18/2020,"10,728",1/11/2020,"108,425","4,015,146",2.7
New Jersey,1/25/2020,"9,325",1/18/2020,"107,082","4,015,146",2.67
New Jersey,2/1/2020,"8,304",1/25/2020,"110,022","4,015,146",2.74
New Jersey,2/8/2020,"9,288",2/1/2020,"109,931","4,015,146",2.74
New Jersey,2/15/2020,"8,550",2/8/2020,"110,016","4,015,146",2.74
New Jersey,2/22/2020,"8,396",2/15/2020,"109,265","4,015,146",2.72
New Jersey,2/29/2020,"7,773",2/22/2020,"110,902","4,015,146",2.76
New Jersey,3/7/2020,"7,996",2/29/2020,"107,646","4,015,146",2.68
New Jersey,3/14/2020,"9,467",3/7/2020,"104,283","4,015,146",2.6
New Jersey,3/21/2020,"115,815",3/14/2020,"105,840","4,015,146",2.64
New Jersey,3/28/2020,"206,253",3/21/2020,"156,181","4,015,146",3.89
New Jersey,4/4/2020,"214,836",3/28/2020,"276,119","4,015,146",6.88
New Jersey,4/11/2020,"141,420",4/4/2020,"429,388","4,025,826",10.67
New Jersey,4/18/2020,"140,139",4/11/2020,"556,005","4,025,826",13.81
New Jersey,4/25/2020,"71,966",4/18/2020,"621,753","4,025,826",15.44
New Jersey,5/2/2020,"88,326",4/25/2020,"642,651","4,025,826",15.96
New Jersey,5/9/2020,"69,689",5/2/2020,"715,433","4,025,826",17.77
New Jersey,5/16/2020,"42,365",5/9/2020,"601,770","4,025,826",14.95
New Jersey,5/23/2020,"34,410",5/16/2020,"586,532","4,025,826",14.57
New Jersey,5/30/2020,"26,752",5/23/2020,"547,913","4,025,826",13.61
New Jersey,6/6/2020,"23,166",5/30/2020,"559,057","4,025,826",13.89
New Jersey,6/13/2020,"26,438",6/6/2020,"538,269","4,025,826",13.37
New Jersey,6/20/2020,"33,027",6/13/2020,"528,173","4,025,826",13.12
New Jersey,6/27/2020,"27,992",6/20/2020,"519,167","4,025,826",12.9
New Jersey,7/4/2020,"47,402",6/27/2020,"491,778","4,025,826",12.22
New Jersey,7/11/2020,"38,825",7/4/2020,"491,296","4,034,480",12.18
New Jersey,7/18/2020,"25,932",7/11/2020,"476,539","4,034,480",11.81
New Jersey,7/25/2020,"28,073",7/18/2020,"485,809","4,034,480",12.04
New Jersey,8/1/2020,"16,584",7/25/2020,"467,370","4,034,480",11.58
New Jersey,8/8/2020,"13,837",8/1/2020,"426,519","4,034,480",10.57
